time,true_x,true_z,est_x,est_z
27.104,-0.9447293452304784,-1.7732129057097257,-5.0,5.0
27.136,-0.9447219216783848,-1.773213097843932,-5.0,5.0
27.168,-0.9447133054986454,-1.7732139816383556,-5.0,5.0
27.2,-0.9447054927042745,-1.7732143890748837,-5.0,5.0
27.232,-0.9446976305056782,-1.7732148599312565,-5.0,5.0
27.264,-0.9446895951579043,-1.773215419186359,-5.0,5.0
27.296,-0.9446811048091898,-1.77321620802799,-5.0,5.0
27.328,-0.9446725449391763,-1.77321701130157,-5.0,5.0
27.36,-0.9446648135336375,-1.773217377369417,-5.0,5.0
27.392,-0.944656376101845,-1.7732181520440617,-5.0,5.0
27.424,-0.9446490454616467,-1.7732183143651246,-5.0,5.0
27.456,-0.9446404048619245,-1.7732192306789987,-5.0,5.0
27.488,-0.9446326378562271,-1.773219611301942,-5.0,5.0
27.52,-0.94462382349357,-1.773220628967699,-5.0,5.0
27.552,-0.9446168465533822,-1.7732205865939976,-5.0,5.0
27.584,-0.9446083875991443,-1.7732214082813291,-5.0,5.0
27.616,-0.9446005124108512,-1.7732218542237543,-5.0,5.0
27.648,-0.9445918711227178,-1.77322274262979,-5.0,5.0
27.68,-0.9445839009139336,-1.7732232283434564,-5.0,5.0
27.712,-0.9445761952883133,-1.7732236072255307,-5.0,5.0
27.744,-0.9445676478019235,-1.7732244500398222,-5.0,5.0
27.776,-0.9445593745324997,-1.773225098529716,-5.0,5.0
27.808,-0.9445512240862287,-1.773225695446522,-5.0,5.0
27.84,-0.9445430063136828,-1.773226333429414,-5.0,5.0
27.872,-0.9445357472257957,-1.7732264661911254,-5.0,5.0
27.904,-0.944527838418213,-1.7732269846063005,-5.0,5.0
27.936,-0.9445190797854751,-1.773227984664388,-5.0,5.0
27.968,-0.9445109487831449,-1.7732285463202129,-5.0,5.0
28.0,-0.944502868176488,-1.7732291123561013,-5.0,5.0
28.032,-0.9444947317050376,-1.7732297102282906,-5.0,5.0
28.064,-0.9444865954253312,-1.7732303052539125,-5.0,5.0
28.096,-0.9444787398460149,-1.7732307530928344,-5.0,5.0
28.128,-0.944470713729974,-1.7732313034478107,-5.0,5.0
28.16,-0.9444624303944626,-1.773231980393575,-5.0,5.0
28.192,-0.9444546436630775,-1.7732323846113083,-5.0,5.0
28.224,-0.944446167460661,-1.7732332123729482,-5.0,5.0
28.256,-0.9444374794081438,-1.7732341543792667,-5.0,5.0
28.288,-0.9444297551450763,-1.7732345038835216,-5.0,5.0
28.32,-0.9444223519529636,-1.7732347326462155,-5.0,5.0
28.352,-0.9444140758628772,-1.7732354582518277,-5.0,5.0
28.384,-0.9444062366635184,-1.7732358893849882,-5.0,5.0
28.416,-0.9443983255815562,-1.7732363787885002,-5.0,5.0
28.448,-0.9443896235351397,-1.773237384978763,-5.0,5.0
28.48,-0.9443820174170267,-1.7732376704311195,-5.0,5.0
28.512,-0.9443740586519322,-1.7732381946407287,-5.0,5.0
28.544,-0.9443660705202912,-1.7732387178581428,-5.0,5.0
28.576,-0.9443580563195773,-1.7732392528311793,-5.0,5.0
28.608,-0.9443494546880356,-1.7732401868132985,-5.0,5.0
28.64,-0.9443413662474685,-1.7732407284385239,-5.0,5.0
28.672,-0.9443338126985172,-1.7732410155755665,-5.0,5.0
28.704,-0.9443262745905461,-1.7732413200786654,-5.0,5.0
28.736,-0.9443176565807203,-1.7732423130749206,-5.0,5.0
28.768,-0.9443096245309571,-1.7732428227624206,-5.0,5.0
28.8,-0.9443014175076103,-1.773243476486999,-5.0,5.0
28.832,-0.944293214550645,-1.7732441197499125,-5.0,5.0
28.864,-0.9442851273909938,-1.7732446805071624,-5.0,5.0
28.896,-0.9442768821269527,-1.773245369506568,-5.0,5.0
28.928,-0.9442706281292451,-1.7732449607293708,-5.0,5.0
28.96,-0.9442625455343965,-1.7732456709444333,-5.0,5.0
28.992,-0.944253718336573,-1.7732467974658488,-5.0,5.0
29.024,-0.9442457868760753,-1.7732472407351552,-5.0,5.0
29.056,-0.9442378435913446,-1.7732477359368113,-5.0,5.0
29.088,-0.9442300666486391,-1.7732481434024372,-5.0,5.0
29.12,-0.9442217643074666,-1.7732489041271917,-5.0,5.0
29.152,-0.9442137415766473,-1.7732494253766116,-5.0,5.0
29.184,-0.9442062848302334,-1.7732496591756974,-5.0,5.0
29.216,-0.9441978867301128,-1.7732505208733857,-5.0,5.0
29.248,-0.9441904265451718,-1.7732507356430829,-5.0,5.0
29.28,-0.9441821766608064,-1.77325148795981,-5.0,5.0
29.312,-0.9441737800676591,-1.7732522998152904,-5.0,5.0
29.344,-0.94416637985875,-1.7732524817178568,-5.0,5.0
29.376,-0.9441583204171267,-1.7732531036849726,-5.0,5.0
29.408,-0.9441499932704489,-1.7732538800568434,-5.0,5.0
29.44,-0.9441420239048258,-1.7732543768230844,-5.0,5.0
29.472,-0.9441341078052256,-1.7732548543908748,-5.0,5.0
29.504,-0.9441263653300507,-1.7732552395851426,-5.0,5.0
29.536,-0.9441183480709482,-1.773255808230805,-5.0,5.0
29.568,-0.9441107148679844,-1.7732561297120586,-5.0,5.0
29.6,-0.9441026259554907,-1.7732567588557016,-5.0,5.0
29.632,-0.9440944154682407,-1.7732574501903038,-5.0,5.0
29.664,-0.9440859019876244,-1.7732583666401536,-5.0,5.0
29.696,-0.9440784266124002,-1.7732585766009215,-5.0,5.0
29.728,-0.944070074092706,-1.7732594313418617,-5.0,5.0
29.76,-0.9440622557010949,-1.773259836345011,-5.0,5.0
29.792,-0.944054911004627,-1.7732600135775651,-5.0,5.0
29.824,-0.9440465344415981,-1.7732608986894836,-5.0,5.0
29.856,-0.9440391810784509,-1.7732610507837139,-5.0,5.0
29.888,-0.9440309466349527,-1.7732618296936864,-5.0,5.0
29.92,-0.944023520909545,-1.7732620265342458,-5.0,5.0
29.952,-0.9440153328948219,-1.7732627640854484,-5.0,5.0
29.984,-0.944007246620775,-1.7732633790239893,-5.0,5.0
30.016,-0.9439995041727612,-1.7732637484598397,-5.0,5.0
30.048,-0.943991016915889,-1.7732646900701163,-5.0,5.0
30.08,-0.9439837160104193,-1.7732648055603062,-5.0,5.0
30.112,-0.9439755078525642,-1.7732655781151956,-5.0,5.0
30.144,-0.943967984336726,-1.773265824484569,-5.0,5.0
30.176,-0.9439605117464723,-1.773266078471848,-5.0,5.0
30.208,-0.9439523002286803,-1.773266833714186,-5.0,5.0
30.24,-0.9439442420468983,-1.7732674303880354,-5.0,5.0
30.272,-0.9439364593222039,-1.7732678294500959,-5.0,5.0
30.304,-0.9439281004858138,-1.7732686759791405,-5.0,5.0
30.336,-0.9439203696088672,-1.7732690261910409,-5.0,5.0
30.368,-0.9439123901798872,-1.7732695963379066,-5.0,5.0
30.4,-0.9439044228838409,-1.7732701457661701,-5.0,5.0
30.432,-0.9438962639688523,-1.7732708419470162,-5.0,5.0
30.464,-0.9438890214518729,-1.7732709373943998,-5.0,5.0
30.496,-0.9438809205221972,-1.773271640019249,-5.0,5.0
30.528,-0.9438729735509084,-1.7732721728045044,-5.0,5.0
30.56,-0.9438648543541819,-1.773272842770928,-5.0,5.0
30.592,-0.9438568723357419,-1.7732734043394083,-5.0,5.0
30.624,-0.9438491393993313,-1.7732737883588776,-5.0,5.0
30.656,-0.9438412978519587,-1.7732742659833685,-5.0,5.0
30.688,-0.9438331959263724,-1.7732749331248634,-5.0,5.0
30.72,-0.9438255559170912,-1.7732752414990074,-5.0,5.0
30.752,-0.9438174556345611,-1.7732759183080864,-5.0,5.0
30.784,-0.9438096145482813,-1.7732763781609386,-5.0,5.0
30.816,-0.9438021183129838,-1.7732766178128407,-5.0,5.0
30.848,-0.9437938515821428,-1.7732774285206614,-5.0,5.0
30.88,-0.9437858525010924,-1.7732779984491307,-5.0,5.0
30.912,-0.9437780750190817,-1.7732784179845167,-5.0,5.0
30.944,-0.9437701106534653,-1.7732789895233831,-5.0,5.0
30.976,-0.9437624443702612,-1.7732793275107128,-5.0,5.0
31.008,-0.943754405113796,-1.7732799592409239,-5.0,5.0
31.04,-0.9437462561207008,-1.7732806557241163,-5.0,5.0
31.072,-0.9437385720820951,-1.773281000549345,-5.0,5.0
31.104,-0.9437310716362963,-1.7732812450177977,-5.0,5.0
31.136,-0.9437230984381841,-1.773281836229951,-5.0,5.0
31.168,-0.9437146606599217,-1.7732827506892406,-5.0,5.0
31.2,-0.9437066324337928,-1.7732833402847863,-5.0,5.0
31.232,-0.9436988271159844,-1.7732837887114374,-5.0,5.0
31.264,-0.9436911750911383,-1.7732841341175374,-5.0,5.0
31.296,-0.9436833018955244,-1.773284651239893,-5.0,5.0
31.328,-0.943675063086088,-1.7732854318418987,-5.0,5.0
31.36,-0.9436676716480168,-1.7732855856884904,-5.0,5.0
31.392,-0.9436597698665617,-1.773286141518375,-5.0,5.0
31.424,-0.9436519782375157,-1.7732865835173726,-5.0,5.0
31.456,-0.9436440132295948,-1.7732871597318818,-5.0,5.0
31.488,-0.9436366119411639,-1.77328733084227,-5.0,5.0
31.52,-0.9436287550973298,-1.7732878436668602,-5.0,5.0
31.552,-0.9436208119515783,-1.7732883917615525,-5.0,5.0
31.584,-0.9436124249522058,-1.7732892695541356,-5.0,5.0
31.616,-0.9436040385053954,-1.7732901319368108,-5.0,5.0
31.648,-0.9435965394560654,-1.7732903355547218,-5.0,5.0
31.68,-0.9435891463078138,-1.7732905224651003,-5.0,5.0
31.712,-0.9435809748594377,-1.773291278693236,-5.0,5.0
31.744,-0.9435732338509933,-1.773291669247549,-5.0,5.0
31.776,-0.9435653338809947,-1.7732922007101775,-5.0,5.0
31.808,-0.9435576864715953,-1.773292533186608,-5.0,5.0
31.84,-0.9435497141939266,-1.7732931205310427,-5.0,5.0
31.872,-0.9435413576671732,-1.7732939814951438,-5.0,5.0
31.904,-0.9435339887685811,-1.7732941069796289,-5.0,5.0
31.936,-0.9435256156476837,-1.7732950186276475,-5.0,5.0
31.968,-0.9435177868686895,-1.773295471018661,-5.0,5.0
32.0,-0.9435103320527605,-1.773295670481357,-5.0,5.0
32.032,-0.94350258611619,-1.7732961035923755,-5.0,5.0
32.064,-0.9434950510581225,-1.773296357996983,-5.0,5.0
32.096,-0.9434870863151936,-1.7732969410462585,-5.0,5.0
32.128,-0.9434784875894617,-1.7732979797395112,-5.0,5.0
32.16,-0.9434707076095555,-1.7732983779616338,-5.0,5.0
32.192,-0.9434630332350987,-1.7732987416200954,-5.0,5.0
32.224,-0.9434548258954254,-1.7732995116064434,-5.0,5.0
32.256,-0.9434478247419188,-1.7732994448772776,-5.0,5.0
32.288,-0.9434400797052354,-1.773299909220901,-5.0,5.0
32.32,-0.9434319144830621,-1.773300636436897,-5.0,5.0
32.352,-0.9434243021140918,-1.7733009241419073,-5.0,5.0
32.384,-0.9434160783225412,-1.7733016991919655,-5.0,5.0
32.416,-0.9434083121985014,-1.7733021005313092,-5.0,5.0
32.448,-0.943399978365607,-1.7733029546339243,-5.0,5.0
32.48,-0.9433922909803856,-1.7733032977080336,-5.0,5.0
32.512,-0.9433847501757854,-1.7733035631067156,-5.0,5.0
32.544,-0.9433764866197549,-1.7733043773822879,-5.0,5.0
32.576,-0.9433686831142091,-1.7733048104058238,-5.0,5.0
32.608,-0.9433614183433875,-1.773304896730805,-5.0,5.0
32.64,-0.9433533363376924,-1.7733055892524718,-5.0,5.0
32.672,-0.9433450432465075,-1.7733063950090162,-5.0,5.0
32.704,-0.9433371572832993,-1.773306887741732,-5.0,5.0
32.736,-0.9433302528580678,-1.7733067753704868,-5.0,5.0
32.768,-0.9433217526941913,-1.7733078120127788,-5.0,5.0
32.8,-0.9433140693775132,-1.7733081407197369,-5.0,5.0
32.832,-0.9433063147283776,-1.7733085620736302,-5.0,5.0
32.864,-0.9432989197449917,-1.7733087151257396,-5.0,5.0
32.896,-0.9432902090474424,-1.7733098645100371,-5.0,5.0
32.928,-0.943282743991882,-1.773310011479143,-5.0,5.0
32.96,-0.9432750021065522,-1.7733104290130515,-5.0,5.0
32.992,-0.9432666227530709,-1.7733113110129155,-5.0,5.0
33.024,-0.9432588884205622,-1.7733116778828957,-5.0,5.0
33.056,-0.9432510364107048,-1.7733121671460315,-5.0,5.0
33.088,-0.9432432962748188,-1.773312564858668,-5.0,5.0
33.12,-0.9432357373077584,-1.7733128282489152,-5.0,5.0
33.152,-0.9432275799048594,-1.7733135475972455,-5.0,5.0
33.184,-0.9432198322348194,-1.7733139271948444,-5.0,5.0
33.216,-0.9432116688174899,-1.7733146408796798,-5.0,5.0
33.248,-0.9432041497981,-1.7733148483335626,-5.0,5.0
33.28,-0.9431956398190876,-1.77331583466804,-5.0,5.0
33.312,-0.943187981517634,-1.7733161324435511,-5.0,5.0
33.344,-0.9431800123108852,-1.773316708809565,-5.0,5.0
33.376,-0.9431722698650233,-1.7733170981040678,-5.0,5.0
33.408,-0.9431648168157937,-1.773317277422135,-5.0,5.0
33.44,-0.9431566273976378,-1.7733180214902002,-5.0,5.0
33.472,-0.9431483151752015,-1.7733188218840061,-5.0,5.0
33.504,-0.9431410728346039,-1.7733188500282624,-5.0,5.0
33.536,-0.9431331878795315,-1.7733193810593204,-5.0,5.0
33.568,-0.9431249236638309,-1.7733201589070806,-5.0,5.0
33.6,-0.9431171887105122,-1.773320519595831,-5.0,5.0
33.632,-0.9431089964323153,-1.773321253166734,-5.0,5.0
33.664,-0.9431011410012706,-1.7733217119126075,-5.0,5.0
33.696,-0.9430935041224596,-1.7733220231344886,-5.0,5.0
33.728,-0.9430856621235177,-1.773322497147576,-5.0,5.0
33.76,-0.9430780079836112,-1.773322815428766,-5.0,5.0
33.792,-0.9430695516599625,-1.773323746462651,-5.0,5.0
33.824,-0.9430617616825434,-1.773324137698705,-5.0,5.0
33.856,-0.943054542137605,-1.773324174013853,-5.0,5.0
33.888,-0.9430458178718614,-1.7733253344002209,-5.0,5.0
33.92,-0.9430387783956843,-1.773325224535217,-5.0,5.0
33.952,-0.9430304218397353,-1.7733261224745822,-5.0,5.0
33.984,-0.943022804123578,-1.7733263868786575,-5.0,5.0
34.016,-0.9430148793232688,-1.7733269170834869,-5.0,5.0
34.048,-0.9430070322596527,-1.773327370924764,-5.0,5.0
34.08,-0.942998855086259,-1.77332807742,-5.0,5.0
34.112,-0.9429910235441523,-1.7733285081779777,-5.0,5.0
34.144,-0.9429833251750428,-1.7733288556558993,-5.0,5.0
34.176,-0.9429755904813069,-1.773329233915237,-5.0,5.0
34.208,-0.9429673908637499,-1.7733299584916726,-5.0,5.0
34.24,-0.9429594606643878,-1.7733304573608704,-5.0,5.0
34.272,-0.9429513110574025,-1.7733311378737873,-5.0,5.0
34.304,-0.9429431930865976,-1.7733317872194918,-5.0,5.0
34.336,-0.9429357760801982,-1.773331910998867,-5.0,5.0
34.368,-0.9429277740577714,-1.7733325087974414,-5.0,5.0
34.4,-0.9429200462277275,-1.773332867168195,-5.0,5.0
34.432,-0.9429121862720854,-1.7733333364760977,-5.0,5.0
34.464,-0.9429043445647033,-1.7733337827347415,-5.0,5.0
34.496,-0.9428964091177728,-1.7733342986446563,-5.0,5.0
34.528,-0.9428881821185704,-1.7733350301329502,-5.0,5.0
34.56,-0.9428803209680757,-1.773335473185643,-5.0,5.0
34.592,-0.9428721034891924,-1.7733362062455562,-5.0,5.0
34.624,-0.9428645566605426,-1.773336416468819,-5.0,5.0
34.656,-0.9428566886032164,-1.7733369008666757,-5.0,5.0
34.688,-0.9428488677360711,-1.7733373301211648,-5.0,5.0
34.72,-0.9428407798722096,-1.7733379616587839,-5.0,5.0
34.752,-0.9428324585085648,-1.7733387582239057,-5.0,5.0
34.784,-0.9428254112240362,-1.7733386523762815,-5.0,5.0
34.816,-0.9428168949623311,-1.773339658953459,-5.0,5.0
34.848,-0.9428094579208631,-1.773339766964367,-5.0,5.0
34.88,-0.9428015645419979,-1.7733402695741425,-5.0,5.0
34.912,-0.9427932981246812,-1.7733410285634876,-5.0,5.0
34.944,-0.9427855250710803,-1.7733413971634906,-5.0,5.0
34.976,-0.9427778170446306,-1.773341740433142,-5.0,5.0
35.008,-0.942769653294956,-1.7733424288079866,-5.0,5.0
35.04,-0.9427620503169618,-1.7733426689502727,-5.0,5.0
35.072,-0.9427536644263872,-1.7733435279342604,-5.0,5.0
35.104,-0.9427454164223608,-1.773344246705055,-5.0,5.0
35.136,-0.9427385387191061,-1.7733440414496642,-5.0,5.0
35.168,-0.9427301423178235,-1.7733449628680982,-5.0,5.0
35.2,-0.9427223119408673,-1.7733453652757718,-5.0,5.0
35.232,-0.9427144246129897,-1.7733458364077577,-5.0,5.0
35.264,-0.9427065447399431,-1.7733462967538127,-5.0,5.0
35.296,-0.9426985507958906,-1.773346841890751,-5.0,5.0
35.328,-0.9426907877691889,-1.7733472050439774,-5.0,5.0
35.36,-0.9426826782580952,-1.7733478399993607,-5.0,5.0
35.392,-0.9426744117619595,-1.773348577279844,-5.0,5.0
35.424,-0.9426667058616242,-1.7733488852147585,-5.0,5.0
35.456,-0.9426589727423245,-1.7733492404685403,-5.0,5.0
35.488,-0.9426509338762105,-1.773349822027332,-5.0,5.0
35.52,-0.9426433527758862,-1.7733500387138117,-5.0,5.0
35.552,-0.9426350835227585,-1.7733507957981032,-5.0,5.0
35.584,-0.9426268848088711,-1.773351465806464,-5.0,5.0
35.616,-0.9426187686690061,-1.7733520809923387,-5.0,5.0
35.648,-0.942611200253815,-1.77335228764601,-5.0,5.0
35.68,-0.9426027210472955,-1.7733532104759582,-5.0,5.0
35.712,-0.9425949935978505,-1.7733535206389357,-5.0,5.0
35.744,-0.9425869262370918,-1.7733541268199404,-5.0,5.0
35.776,-0.942578939523295,-1.77335465537341,-5.0,5.0
35.808,-0.9425715864618122,-1.7733547105127616,-5.0,5.0
35.84,-0.9425637642951153,-1.773355143014503,-5.0,5.0
35.872,-0.942555875516497,-1.7733555950725093,-5.0,5.0
35.904,-0.9425474620973209,-1.7733564389884793,-5.0,5.0
35.936,-0.9425398719565056,-1.773356634523161,-5.0,5.0
35.968,-0.9425317737267227,-1.7733572548580259,-5.0,5.0
36.0,-0.9425239028112534,-1.7733576757517817,-5.0,5.0
36.032,-0.9425151564999703,-1.7733587728641307,-5.0,5.0
36.064,-0.9425072741373829,-1.7733591787067589,-5.0,5.0
36.096,-0.9424995629474479,-1.7733595015837662,-5.0,5.0
36.128,-0.9424915880563547,-1.7733600309363773,-5.0,5.0
36.16,-0.9424841746587178,-1.7733601164325554,-5.0,5.0
36.192,-0.9424755525283057,-1.7733611435145555,-5.0,5.0
36.224,-0.9424679465311553,-1.7733613410809044,-5.0,5.0
36.256,-0.9424600427960375,-1.7733618142530831,-5.0,5.0
36.288,-0.9424514697016962,-1.773362779371731,-5.0,5.0
36.32,-0.9424439507867393,-1.7733629153424209,-5.0,5.0
36.352,-0.9424358410750677,-1.7733635515178967,-5.0,5.0
36.384,-0.9424280753297541,-1.7733638955480022,-5.0,5.0
36.416,-0.9424204731575717,-1.7733641290742077,-5.0,5.0
36.448,-0.9424119291593814,-1.7733650812508162,-5.0,5.0
36.48,-0.9424039978274643,-1.7733655240800148,-5.0,5.0
36.512,-0.9423961019006585,-1.7733659728793838,-5.0,5.0
36.544,-0.9423879335327909,-1.7733666301987738,-5.0,5.0
36.576,-0.9423799722169516,-1.7733671180871895,-5.0,5.0
36.608,-0.9423722660524575,-1.7733674225875051,-5.0,5.0
36.64,-0.9423644074740635,-1.773367851968375,-5.0,5.0
36.672,-0.942356393014645,-1.7733683884156297,-5.0,5.0
36.704,-0.9423480369110722,-1.7733691761139867,-5.0,5.0
36.736,-0.9423399314556705,-1.7733697605497736,-5.0,5.0
36.768,-0.9423325280428452,-1.7733698233275659,-5.0,5.0
36.8,-0.9423243550568406,-1.7733705043515724,-5.0,5.0
36.832,-0.9423163489043823,-1.7733710179030155,-5.0,5.0
36.864,-0.9423084413534868,-1.773371464630419,-5.0,5.0
36.896,-0.94230049891556,-1.7733719414135627,-5.0,5.0
36.928,-0.9422927992124058,-1.7733722293844907,-5.0,5.0
36.96,-0.9422843236097441,-1.7733731159135613,-5.0,5.0
36.992,-0.9422764079459958,-1.7733735405419608,-5.0,5.0
37.024,-0.94226850542692,-1.7733739842681402,-5.0,5.0
37.056,-0.9422603218111165,-1.773374641437601,-5.0,5.0
37.088,-0.9422527016513311,-1.7733748561200704,-5.0,5.0
37.12,-0.9422443133879278,-1.773375680313479,-5.0,5.0
37.152,-0.9422366541861557,-1.7733759124181514,-5.0,5.0
37.184,-0.94222849555523,-1.7733765587756043,-5.0,5.0
37.216,-0.9422206507460466,-1.7733769404213606,-5.0,5.0
37.248,-0.9422124742852642,-1.7733775885663023,-5.0,5.0
37.28,-0.9422045859950811,-1.7733780010531879,-5.0,5.0
37.312,-0.9421965035302031,-1.7733785748114625,-5.0,5.0
37.344,-0.942188526849668,-1.7733790580231101,-5.0,5.0
37.376,-0.9421804965533541,-1.773379586776406,-5.0,5.0
37.408,-0.9421726453161687,-1.7733799757155968,-5.0,5.0
37.44,-0.9421644019140604,-1.7733806702458497,-5.0,5.0
37.472,-0.9421559428394699,-1.7733815116230682,-5.0,5.0
37.504,-0.9421483519414117,-1.773381686821912,-5.0,5.0
37.536,-0.9421406816919473,-1.7733819631823655,-5.0,5.0
37.568,-0.9421325941477392,-1.7733825467293434,-5.0,5.0
37.6,-0.9421245458991876,-1.7733830767321133,-5.0,5.0
37.632,-0.9421162128103261,-1.7733838259006376,-5.0,5.0
37.664,-0.9421079553685497,-1.7733845073791727,-5.0,5.0
37.696,-0.9421004063413752,-1.773384656918508,-5.0,5.0
37.728,-0.9420928297440183,-1.7733848581018055,-5.0,5.0
37.76,-0.942084619611783,-1.7733855321426042,-5.0,5.0
37.792,-0.9420764509607816,-1.773386140850277,-5.0,5.0
37.824,-0.9420680667823645,-1.7733869181494502,-5.0,5.0
37.856,-0.942060176667271,-1.7733873130336701,-5.0,5.0
37.888,-0.9420522137006702,-1.7733877889264922,-5.0,5.0
37.92,-0.9420438749447558,-1.773388547041181,-5.0,5.0
37.952,-0.9420360036194038,-1.7733889330508872,-5.0,5.0
37.984,-0.9420284774465713,-1.7733890762954356,-5.0,5.0
38.016,-0.9420203049186207,-1.7733897251531294,-5.0,5.0
38.048,-0.9420122906473065,-1.7733902185311183,-5.0,5.0
38.08,-0.9420040182987779,-1.7733909164908843,-5.0,5.0
38.112,-0.9419959975773631,-1.7733914122900771,-5.0,5.0
38.144,-0.9419882195243144,-1.7733917362833065,-5.0,5.0
38.176,-0.9419800818139035,-1.773392343855606,-5.0,5.0
38.208,-0.9419722277005602,-1.7733927159576075,-5.0,5.0
38.24,-0.9419643386420734,-1.7733931262021372,-5.0,5.0
38.272,-0.9419557668155046,-1.7733940531238979,-5.0,5.0
38.304,-0.9419483668521037,-1.7733940473580625,-5.0,5.0
38.336,-0.9419403410242191,-1.7733945820904038,-5.0,5.0
38.368,-0.9419320376992156,-1.7733952928839338,-5.0,5.0
38.4,-0.941923743649951,-1.7733959847058842,-5.0,5.0
38.432,-0.94191597099873,-1.7733962829038348,-5.0,5.0
38.464,-0.9419072422120854,-1.7733973367863478,-5.0,5.0
38.496,-0.9418995800015225,-1.7733975353968576,-5.0,5.0
38.528,-0.9418917497121436,-1.7733979148603645,-5.0,5.0
38.56,-0.9418836607371789,-1.773398479317365,-5.0,5.0
38.592,-0.9418757949060158,-1.7733988585768694,-5.0,5.0
38.624,-0.9418673850101912,-1.7733996624756982,-5.0,5.0
38.656,-0.9418597527563768,-1.7733998477448516,-5.0,5.0
38.688,-0.9418518777067029,-1.7734002536068434,-5.0,5.0
38.72,-0.94184329675814,-1.7734011824917282,-5.0,5.0
38.752,-0.9418354494305264,-1.7734015199870943,-5.0,5.0
38.784,-0.941827842330663,-1.7734017087132123,-5.0,5.0
38.816,-0.9418195061838635,-1.773402461863036,-5.0,5.0
38.848,-0.9418109313818566,-1.7734033615962994,-5.0,5.0
38.88,-0.9418034049360517,-1.7734034510614127,-5.0,5.0
38.912,-0.9417950163481666,-1.7734042538643584,-5.0,5.0
38.944,-0.9417868840971532,-1.7734048191300056,-5.0,5.0
38.976,-0.9417792340630831,-1.7734050303638493,-5.0,5.0
39.008,-0.9417711878167546,-1.7734055640527977,-5.0,5.0
39.04,-0.9417634117575654,-1.7734058677423157,-5.0,5.0
39.072,-0.9417550554574808,-1.7734066240181983,-5.0,5.0
39.104,-0.9417470929886609,-1.7734070511575863,-5.0,5.0
39.136,-0.9417389727745809,-1.773407618330192,-5.0,5.0
39.168,-0.9417309072105539,-1.7734081358002198,-5.0,5.0
39.2,-0.9417233636069686,-1.7734082501371426,-5.0,5.0
39.232,-0.941715095662519,-1.773408943794758,-5.0,5.0
39.264,-0.941706859313982,-1.773409575124548,-5.0,5.0
39.296,-0.9416989994620291,-1.773409921376302,-5.0,5.0
39.328,-0.9416906307085842,-1.77341067394393,-5.0,5.0
39.36,-0.9416825981271472,-1.773411145780565,-5.0,5.0
39.392,-0.9416746304095932,-1.7734115852049819,-5.0,5.0
39.424,-0.9416662175948602,-1.773412367224088,-5.0,5.0
39.456,-0.9416586265374723,-1.7734124967772527,-5.0,5.0
39.488,-0.9416502711474235,-1.7734132524932915,-5.0,5.0
39.52,-0.9416425089205146,-1.7734135155060478,-5.0,5.0
39.552,-0.9416342309907686,-1.7734141994852284,-5.0,5.0
39.584,-0.9416258662214613,-1.773414924705495,-5.0,5.0
39.616,-0.9416178559057218,-1.7734153782454944,-5.0,5.0
39.648,-0.9416099674615289,-1.773415756794848,-5.0,5.0
39.68,-0.9416016912185551,-1.7734164358013955,-5.0,5.0
39.712,-0.941593833827041,-1.773416775168049,-5.0,5.0
39.744,-0.9415855722640378,-1.7734174428594875,-5.0,5.0
39.776,-0.9415773726499523,-1.773418043871409,-5.0,5.0
39.808,-0.9415693564461299,-1.7734185095708421,-5.0,5.0
39.84,-0.9415613415106966,-1.7734189833262823,-5.0,5.0
39.872,-0.9415533216072683,-1.773419459413713,-5.0,5.0
39.904,-0.9415449178620384,-1.7734202281192966,-5.0,5.0
39.936,-0.941537207057543,-1.7734204496967616,-5.0,5.0
39.968,-0.9415293369307073,-1.7734208243894518,-5.0,5.0
40.0,-0.9415212433547158,-1.7734213568969721,-5.0,5.0
40.032,-0.9415132703683272,-1.7734217829831547,-5.0,5.0
40.064,-0.9415051273334462,-1.7734223427400004,-5.0,5.0
40.096,-0.9414970681247765,-1.7734228286676235,-5.0,5.0
40.128,-0.9414889657324812,-1.7734233507457966,-5.0,5.0
40.16,-0.9414805750114918,-1.773424091285289,-5.0,5.0
40.192,-0.9414721317169782,-1.773424861709765,-5.0,5.0
40.224,-0.9414641182972179,-1.7734253063829921,-5.0,5.0
40.256,-0.9414562060404095,-1.7734256965798871,-5.0,5.0
40.288,-0.9414483011251901,-1.7734260836550229,-5.0,5.0
40.32,-0.941440392620234,-1.7734264696242021,-5.0,5.0
40.352,-0.9414324872243061,-1.773426848210947,-5.0,5.0
40.384,-0.9414239679759914,-1.773427693463565,-5.0,5.0
40.416,-0.9414155844235021,-1.7734284077485043,-5.0,5.0
40.448,-0.9414076339483,-1.7734288024665936,-5.0,5.0
40.48,-0.9413997086599083,-1.7734291997333338,-5.0,5.0
40.512,-0.9413917909347053,-1.7734295892017877,-5.0,5.0
40.544,-0.9413832335384275,-1.773430466387172,-5.0,5.0
40.576,-0.9413755792240385,-1.7734306180383128,-5.0,5.0
40.608,-0.9413674524348573,-1.7734311787808097,-5.0,5.0
40.64,-0.9413595592208692,-1.773431533585658,-5.0,5.0
40.672,-0.94135076605616,-1.7734325877375596,-5.0,5.0
40.704,-0.9413426143213377,-1.7734331121266305,-5.0,5.0
40.736,-0.9413347103325276,-1.7734334829627993,-5.0,5.0
40.768,-0.9413266014400637,-1.773434022264389,-5.0,5.0
