Step,True_X,True_Z,True_Theta,Est_X,Est_Z,Est_Theta
711,0.18844264523072873,-1.9544934950667265,-1.7061143903115092,0.18840575524219605,-1.954084399549779,1.320796889775242
712,0.1884406651414765,-1.9544987623079169,-1.7185846243106573,0.18949853322140583,-1.9572265176048331,1.3129790666908399
713,0.18843859529881699,-1.954503038106484,-1.7310556492313334,0.18852394269868852,-1.958252877874328,1.3078583001760251
714,0.1884364442048509,-1.9545065337000358,-1.7435273773848787,0.1871510744802053,-1.9598872285100009,1.3030380819791116
715,0.188434221408275,-1.9545094166258097,-1.7559997391340303,0.18772069445328715,-1.9577029230472496,1.2929284382856834
716,0.18843193675162398,-1.95451181971798,-1.7684726789235319,0.18799028995592365,-1.9540230633339641,1.2772624410242943
717,0.1884295998818513,-1.9545138482559985,-1.7809461521891794,0.1856313627045932,-1.9566484870842435,1.279613625246365
718,0.18842722814095825,-1.9545157794094123,-1.7934201534781615,0.1861695214037327,-1.9578327150595707,1.2654691140462746
719,0.1884248721982213,-1.954517680123312,-1.8058946599785064,0.18601344106714784,-1.9581707894405618,1.2577058724448695
720,0.18842255478712153,-1.9545192991035742,-1.8183696378563985,0.1852405671149041,-1.9597074459211075,1.2424505188872408
721,0.18842024391006346,-1.9545205807232873,-1.830845070282699,0.18485831102624362,-1.9588543596981767,1.2310223917619765
722,0.1884179329692959,-1.9545218362500592,-1.8433209502124055,0.18448967365036678,-1.959166075865478,1.2144751737197357
723,0.18841566002814333,-1.954523266352039,-1.855797272019947,0.1859832422450236,-1.9615116378951685,1.196945456176835
724,0.1884134382886093,-1.9545246855740468,-1.868274028171031,0.1865552970593189,-1.9591745324514207,1.1796819545395174
725,0.18841123125101303,-1.9545258683858033,-1.880751206865959,0.1868748042172903,-1.9563174624971955,1.17367488601814
726,0.18840902569526705,-1.9545269312763238,-1.8932287942403032,0.18651337146968514,-1.9583400533884232,1.1761673449824501
727,0.18840686666333234,-1.954528158740653,-1.9057067856965666,0.18532513759398975,-1.9571765747366636,1.1658495446100312
728,0.18840478914104597,-1.9545295824277722,-1.9181851884041086,0.1851627618661195,-1.9577610822849791,1.1448513056229443
729,0.18840276275626167,-1.9545309659294778,-1.9306640066533323,0.18433990322003985,-1.9569915467728602,1.1285841341229534
730,0.1884007397225042,-1.9545321673555351,-1.943143229435466,0.18530901141752132,-1.9543810181374432,1.1153509497892795
731,0.18839873485571476,-1.9545333376773788,-1.9556228402601734,0.18655532106934186,-1.9524105564384604,1.0985535378224738
732,0.18839681145483128,-1.954534698903781,-1.968102837543571,0.18637150384130924,-1.9539351497110193,1.0746562877747308
733,0.18839499476057092,-1.9545362476841202,-1.980583235795893,0.18523284650724997,-1.9553671420265315,1.0600926221888267
734,0.1883932391716805,-1.9545377832218107,-1.993064045030408,0.1868572783073963,-1.9556648385227566,1.0498777442636593
735,0.18839149219926968,-1.9545391781801549,-2.0055452558600675,0.1861459925763017,-1.9571342558562517,1.029919773363441
736,0.18838976783673095,-1.9545405287203235,-2.018026849984497,0.18695514163126736,-1.9563475243933266,1.0126688958735561
737,0.18838813277067368,-1.9545420202048904,-2.0305088225893515,0.18830890205717002,-1.9549002693996298,1.0094171460449737
738,0.18838662695308706,-1.95454370429868,-2.0429911882712823,0.18701096559230146,-1.955004976661303,1.0002815656031299
739,0.18838521997947996,-1.954545456152547,-2.0554739639793147,0.18785787186241584,-1.9546961700377965,0.9928776250066573
740,0.1883838509821888,-1.9545471297698975,-2.067957150089193,0.18749157066538247,-1.9550078648660065,0.9815086236289328
741,0.18838250025952588,-1.954548713204361,-2.080440730964719,0.1855349827748753,-1.9583669699137844,0.9737693144942152
742,0.18838121228335872,-1.9545503251023602,-2.0929246930560175,0.1878545346806206,-1.9547158514193959,0.9601463761843574
743,0.1883800502497062,-1.9545520824284552,-2.105409040102526,0.18799177590148175,-1.9538989184266546,0.9483108266840375
744,0.18837903571711637,-1.954553989739177,-2.1178937902278308,0.18947100462804287,-1.9542185159215846,0.9372193383928844
745,0.18837931792387222,-1.9545581140096144,-2.1303790212206852,0.1890085081594319,-1.9538147883192858,0.9375612875448995
746,0.1883845754482436,-1.9545701993650915,-2.1428656631011096,0.18726114439352914,-1.9540956029220098,0.9290403040998222
747,0.18839162995057002,-1.9545821674433168,-2.1553574523210437,0.185352929535136,-1.9562772078781627,0.9243029477953917
748,0.18839495978575507,-1.9545865720653768,-2.167903347331544,0.18734545829510918,-1.9569174152591238,0.9094004803151846
749,0.18837396003138956,-1.954552927058031,-2.180729981107304,0.18771668230220684,-1.9567470611904414,0.897075307309694
750,0.18835093099857428,-1.9545151000950272,-2.193562291493282,0.18656997802111366,-1.9559773118371377,0.9000682457750805
751,0.18832680197086873,-1.9544764762059683,-2.2063957057767496,0.1863972814664508,-1.95622404088901,0.8889264783393913
752,0.1883017031106247,-1.9544375820257172,-2.219229928337654,0.18603963736015697,-1.955377125064225,0.873065999970463
753,0.1882756031274414,-1.9543985252289457,-2.2320647534574873,0.1888075813768637,-1.9504587045592185,0.8727966431747417
754,0.18824845471521318,-1.9543593402487476,-2.2449000359811695,0.190672054310644,-1.9511817757305665,0.8634398463592986
755,0.18822022284165654,-1.9543200509129492,-2.2577356722161093,0.18903423497734417,-1.9520850406612624,0.8546354687182881
756,0.1881908871878812,-1.9542806823938776,-2.2705715870756995,0.1863824718415857,-1.955479142385312,0.8316863824024664
757,0.18816043993013584,-1.9542412633143327,-2.2834077254707466,0.18915233410921284,-1.955546860018645,0.8059663716856723
758,0.18812888314878018,-1.9542018256923472,-2.2962440464492757,0.19140982674618356,-1.9532319006360983,0.7832954609781514
759,0.1880962265934633,-1.9541624043314272,-2.309080519157051,0.19281529982123652,-1.9519400389847141,0.7603772786434464
760,0.1880624858529724,-1.9541230360692148,-2.3219171200285134,0.19093364815609734,-1.9526109116071986,0.7451302372596847
761,0.18802768087071206,-1.9540837590272797,-2.3347538308196474,0.19009501492389594,-1.9538275533175555,0.7406695018941297
762,0.18799183474361478,-1.954044611924024,-2.347590637221369,0.1920632373295259,-1.951559455592779,0.728101350778547
763,0.18795497275354078,-1.9540056334785674,-2.3604275278751223,0.19209136756960907,-1.9501965356359547,0.7118819363136927
764,0.18791712159053237,-1.95396686191527,-2.3732644936680605,0.19056150397036184,-1.9496496855763212,0.6956843324244243
765,0.1878784550660917,-1.9539284557083638,-2.38610153888263,0.19123449877736898,-1.9491572668575623,0.6821974209663344
766,0.18784842903564658,-1.9538988038604372,-2.398888325788392,0.1903487147453158,-1.9522712328257021,0.6764858993711409
767,0.18783966313992612,-1.953889389504514,-2.411490538695949,0.1889734007958654,-1.953010121725365,0.6693891486727566
768,0.18784970341733254,-1.9538965804405015,-2.424030837937104,0.19076693921858054,-1.9500963397874425,0.6649913793416209
769,0.18788229033189552,-1.953924001366902,-2.4367513514232675,0.18782712796202683,-1.9537423574414559,0.6374845939613408
770,0.1879333290806766,-1.95396605522586,-2.4495893218712017,0.1876306128305813,-1.9548950551093023,0.6222530129946753
771,0.18798650874365813,-1.9540083927370706,-2.4624268559564317,0.18832132488541176,-1.9560505096259169,0.6044880560893748
772,0.1880395694261327,-1.954049491065853,-2.475263935623777,0.1884108789536182,-1.9549610830956412,0.5868829901315388
773,0.18809230057913365,-1.9540892301461383,-2.4881006583989804,0.18539384121338337,-1.9556147388960823,0.5791569501774212
774,0.1881447720576776,-1.9541276795621612,-2.5009370953197525,0.18453974242910887,-1.9568786967462923,0.5778840218656656
775,0.18819708862566376,-1.9541649300328745,-2.5137733018423876,0.18592972330179322,-1.954522038761056,0.5770849184470408
776,0.18824934475425695,-1.9542010615555725,-2.5266093218707795,0.1877784297555657,-1.9538269476237806,0.5947300260157203
777,0.1883016186698367,-1.9542361397991934,-2.539445190303722,0.18910354236744167,-1.9518672284149883,0.5898233795693066
778,0.1883539737641684,-1.9542702177456717,-2.55228093494974,0.1907295244716066,-1.9511474169061118,0.5662791953909456
779,0.1884064610117956,-1.9543033379270178,-2.5651165780210765,0.18966398669707357,-1.9519946502692451,0.5529842531054767
780,0.1884591211884783,-1.9543355344030902,-2.5779521373089858,0.19015738601856674,-1.951730798174046,0.5251251047803728
781,0.18851198672055422,-1.9543668343835423,-2.5907876271102896,0.19068698903947437,-1.9516581984704584,0.5202226437062734
782,0.1885650831934696,-1.954397259535946,-2.6036230589583553,0.1907584053612913,-1.951001522832165,0.5169270191977845
783,0.1886184305764832,-1.9544268270375833,-2.6164584421999804,0.19012265426133798,-1.9515729247783888,0.521787158837697
784,0.18867204421660372,-1.9544555504215257,-2.6292937844507924,0.19160147829678623,-1.951845906315981,0.5207742564995329
785,0.1887259356459885,-1.9544834402582438,-2.642129091954867,0.18951294691787995,-1.9527913001196466,0.5178329622213984
786,0.18878011323874935,-1.954510504705752,-2.6549643698687873,0.18745482548251596,-1.9541031501375827,0.5119242417018751
787,0.18883458274617396,-1.954536749954593,-2.667799622486116,0.186143972953023,-1.9555224961266438,0.5119725406856869
788,0.18888934773374144,-1.9545621805885975,-2.6806348534148676,0.18462014871401788,-1.9573668349430657,0.508130551232911
789,0.18894440993875677,-1.954586799878097,-2.693470065717887,0.18817036819090063,-1.9546904667033866,0.4940171614351816
790,0.1889997695637712,-1.9546106100188716,-2.7063052620239763,0.18867628287404337,-1.9533606976046594,0.48361851050401633
791,0.18905542551800356,-1.9546336123274286,-2.7191404446159293,0.18835335029382017,-1.9533252449723704,0.4552171834999357
792,0.18911137561660626,-1.9546558074010632,-2.7319756155003527,0.1885982245639086,-1.9527509826634861,0.43765007253923327
793,0.1891676167457182,-1.9546771952494548,-2.7448107764630905,0.18811895727062442,-1.9538586341795663,0.4249730093804608
794,0.1892241449997059,-1.9546977754032018,-2.757645929113305,0.1874484612126648,-1.954348754201718,0.40465671995008307
795,0.18928095579576396,-1.9547175470036153,-2.770481074918586,0.18836620353573139,-1.954834590871778,0.3922416557258469
796,0.18933804397005763,-1.9547365088772473,-2.783316215232972,0.18924292741195878,-1.95359294104348,0.36837582426006044
797,0.18939540385878606,-1.9547546595979317,-2.796151351319378,0.19050153270720474,-1.9537507361144064,0.35134269451493483
798,0.18945302936690703,-1.9547719975385855,-2.8089864843675887,0.19066812034232788,-1.952263718213244,0.33296612778964113
799,0.18951091402674297,-1.9547885209145728,-2.821821615508755,0.18983491456765125,-1.9542930704777364,0.3269078417298319
800,0.18956905104827773,-1.9548042278200928,-2.8346567458271097,0.18998644586492702,-1.95529987027726,0.3160165630811166
801,0.18730432651701998,-1.9540558710899576,-2.834656915322485,0.1909698758905419,-1.9536873774152745,0.2980737356464227
802,0.18482809201659214,-1.953272474616798,-2.8346559245244696,0.18926457913907552,-1.9539702880325474,0.28171870888807743
803,0.18234463044490173,-1.9524898310787233,-2.834661303146958,0.1866917204436517,-1.954387331116462,0.2709597047345822
804,0.17986711373446262,-1.9517083980410734,-2.8346661787455223,0.18866570153076595,-1.9519440945331221,0.25954000577482755
805,0.17739706655060034,-1.9509285646125303,-2.834670357468238,0.1852704253840064,-1.952424862249065,0.24012774763306438
806,0.17493348088799582,-1.9501501336221696,-2.834673975797568,0.18113650858689656,-1.9527837275655822,0.2254528254856345
807,0.1724751131351593,-1.9493728400845483,-2.8346771520498524,0.18171460076500462,-1.9531584738249357,0.2159183841448346
808,0.17002089056251274,-1.9485964517970324,-2.8346799802132097,0.1795180995699189,-1.9526936425020645,0.2074236665006637
809,0.1675699474640211,-1.9478207806172685,-2.8346825340008888,0.17771879634048604,-1.9524085482961615,0.2004813410786562
810,0.1651215961992,-1.9470456769388698,-2.83468487124469,0.17459848189431154,-1.9517176747461153,0.1835304285333211
811,0.1626752927313253,-1.9462710223599724,-2.8346870374409754,0.17127206998711578,-1.9521677348203605,0.168520202262527
812,0.16023060706889364,-1.9454967232877332,-2.834689068483056,0.16935259714661977,-1.9510906853509142,0.1484678965825196
813,0.15778719944347147,-1.9447227057631977,-2.8346909927574475,0.17000823159040118,-1.9515994847150469,0.11560282331621187
814,0.155344801394383,-1.9439489113476611,-2.834692832759296,0.1671730879001919,-1.951817051777166,0.08613270706853415
815,0.15290320080538766,-1.9431752938673397,-2.8346946063445206,0.16621470014515233,-1.9520531050107677,0.05141530837692814
816,0.15046223007874673,-1.9424018168401462,-2.834696327705596,0.1614319414881535,-1.949728485476495,0.04012799824707317
817,0.14802175679102522,-1.9416284514422038,-2.834698008135484,0.16125520285001,-1.9503966903244294,0.023559912945973944
818,0.14558167631022298,-1.9408551749009844,-2.834699656627989,0.16061469771724707,-1.9502804659985649,-0.00449721617779746
819,0.14314190596260828,-1.9400819692255744,-2.8347012803510485,0.16001097775139156,-1.9494717676670534,-0.016473659378258607
820,0.14070238042395988,-1.939308820203337,-2.8347028850208082,0.1556054332860073,-1.9502462350379657,-0.03286566118390573
821,0.1382630480781947,-1.9385357166070718,-2.834704475197901,0.15367321379406446,-1.9494212195273608,-0.05793252306283466
822,0.13582386814031483,-1.9377626495685158,-2.8347060545224987,0.15136639166719992,-1.9485850854246327,-0.0806447239677828
823,0.13338480838323544,-1.9369896120832826,-2.834707625901059,0.14980501203358054,-1.947938195923249,-0.10510691043587819
824,0.13094584334173454,-1.9362165986196689,-2.8347091916548504,0.14666216998234693,-1.946011893052955,-0.12812182407402836
825,0.12850695289337477,-1.9354436048095394,-2.834710753638193,0.14119411952851413,-1.9448516206395765,-0.12882663022477034
826,0.12606812113726962,-1.9346706272040706,-2.834712313332664,0.139583923189594,-1.944818479371391,-0.15546560888947247
827,0.12362933550817731,-1.9338976630807478,-2.834713871922189,0.13700247004686902,-1.94423340853952,-0.1761926218431616
828,0.12119058607652626,-1.9331247102908657,-2.8347154303529445,0.13446146724206523,-1.9451805240542155,-0.1821498181703727
829,0.11875186499534662,-1.9323517671390307,-2.8347169893811546,0.1351963880076239,-1.9435212975331666,-0.1968809276710945
830,0.11631316606327487,-1.931578832287958,-2.8347185496112433,0.13103597642663847,-1.9422401601387547,-0.20771840510530726
831,0.11387448437926574,-1.9308059046832498,-2.834720111526303,0.1301918084646786,-1.941490090043338,-0.2133884610212513
832,0.11143581606976688,-1.930032983493967,-2.8347216755124283,0.12606376363398192,-1.939743703028685,-0.21788385451439646
833,0.10899715807314551,-1.929260068065677,-2.834723241878155,0.12366861145948714,-1.9393940683149264,-0.23713066720199757
834,0.10655850796935071,-1.9284871578833638,-2.834724810870005,0.11999473784483712,-1.9389896957570707,-0.25336361628682874
835,0.10411986384531977,-1.9277142525421245,-2.834726382684895,0.11819346132719359,-1.9390390799202943,-0.26248320642540557
836,0.10168122418862585,-1.9269413517240244,-2.834727957480068,0.11593945883296167,-1.9378409146173725,-0.26646233207322384
837,0.09924258780343898,-1.9261684551798113,-2.8347295353810313,0.11521797624512549,-1.9359824197737832,-0.27264537922524307
838,0.09680395374412076,-1.9253955627144752,-2.8347311164878977,0.11315010345012244,-1.935290274490069,-0.2792980089986519
839,0.09436532126274899,-1.9246226741758412,-2.8347327008804672,0.10950286561689922,-1.933809659374577,-0.2838391098508515
840,0.09192668976765253,-1.9238497894455606,-2.834734288622285,0.10477273180745914,-1.931916374845051,-0.28584019755446066
841,0.08948805879064328,-1.923076908431996,-2.8347358797638877,0.10257055972005258,-1.9312200741549663,-0.2928413227989025
842,0.08704942796112197,-1.9223040310646031,-2.8347374743454057,0.09923053836817979,-1.9290307753136933,-0.3038687121326233
843,0.0846107969856155,-1.9215311572894926,-2.8347390723986385,0.09505962217982705,-1.9271725085795008,-0.3147515068548779
844,0.08217216563160537,-1.9207582870659279,-2.8347406739487204,0.09325532087644572,-1.9270463491492205,-0.31918376558756295
845,0.07973353371474855,-1.9199854203635582,-2.8347422790154533,0.09167588468480731,-1.925600045136981,-0.3224188264812506
846,0.07729490108877751,-1.9192125571602345,-2.8347438876143696,0.08957789601503129,-1.924101763046385,-0.327020139001414
847,0.0748562676375181,-1.9184396974402842,-2.8347454997575867,0.08634761657636156,-1.9230716911170032,-0.33170882929077894
848,0.07241763326858139,-1.9176668411931508,-2.8347471154544897,0.08278749796983595,-1.921917429300279,-0.335898612003109
849,0.06997899790837796,-1.9168939884123188,-2.8347487347122775,0.08096452775387501,-1.920281940570308,-0.34629018045374843
850,0.06754036149817767,-1.9161211390944644,-2.8347503575364015,0.07909126615704513,-1.9193585354375442,-0.3577823443913232
851,0.06510172399099481,-1.915348293238786,-2.834751983930914,0.07507745557114866,-1.9187134101282723,-0.3637027701597742
852,0.06266308534912671,-1.9145754508464765,-2.8347536138987484,0.07437126540204346,-1.9179374901358555,-0.36558129308829007
853,0.060224445542207725,-1.9138026119203035,-2.8347552474419486,0.07255931914805375,-1.9170005976079798,-0.36567670366232957
854,0.05778580454567169,-1.9130297764642814,-2.834756884561841,0.06913792614425632,-1.9153608439014376,-0.36814433360165766
855,0.05534716233953646,-1.9122569444834114,-2.834758525259186,0.06703864553280585,-1.9138483856393516,-0.369914213418453
856,0.05290851890744293,-1.9114841159834746,-2.834760169534284,0.06317334083626455,-1.9122303483047667,-0.3665043092855724
857,0.05046987423589489,-1.9107112909708708,-2.834761817387078,0.05932102108319429,-1.9114567808443192,-0.3649189625286584
858,0.04803122831365939,-1.9099384694524897,-2.834763468817219,0.057712061369181535,-1.9114005772197191,-0.3603793569934341
859,0.045592581131292,-1.9091656514356103,-2.8347651238241305,0.05606945498323863,-1.910203646499137,-0.3573680771736098
860,0.043153932680761314,-1.90839283692782,-2.8347667824070526,0.05418719367638415,-1.909225842651035,-0.3581817962941099
861,0.040715282955153295,-1.9076200259369525,-2.834768444565079,0.053773461403747766,-1.9085842228331256,-0.35941330141543154
862,0.03827663194843542,-1.9068472184710359,-2.8347701102971916,0.04919530481085643,-1.9074415619026794,-0.35572855302237705
863,0.03583797965527304,-1.906074414538255,-2.8347717796022787,0.045762945015655525,-1.9065629587425512,-0.3541957989094785
864,0.03339932607088174,-1.9053016141469192,-2.8347734524791597,0.044149520109556174,-1.9061022196838693,-0.35758816252894815
865,0.030960671190911948,-1.9045288173054373,-2.8347751289265957,0.0396691813526243,-1.904186007608362,-0.36003048613011435
866,0.028522015011357614,-1.903756024022298,-2.8347768089433076,0.038441541278613336,-1.9033000978666166,-0.35959743407303596
867,0.026083357528483786,-1.9029832343060542,-2.834778492527979,0.035918977396288916,-1.902437615418283,-0.3555019795663932
868,0.023644698738769433,-1.9022104481653106,-2.8347801796792673,0.03414406329168298,-1.9018524590939698,-0.3540345547038891
869,0.021206038638862355,-1.9014376656087137,-2.8347818703958128,0.03212268307616888,-1.9015931765088014,-0.35237420218157023
870,0.018767377225543405,-1.9006648866449445,-2.834783564676239,0.02954297536834549,-1.901270762287152,-0.34591904957140673
871,0.016328714495698393,-1.8998921112827103,-2.834785262519157,0.026654104834305237,-1.8999909511582287,-0.3402275175315728
872,0.013890050446295973,-1.8991193395307415,-2.834786963923173,0.02359492311632513,-1.8989615310261259,-0.34129717355379946
873,0.011451385074369776,-1.8983465713977867,-2.834788668886885,0.020665620462505994,-1.8975229782415337,-0.34221684938160013
874,0.009012718377004736,-1.8975738068926093,-2.834790377408889,0.018921596677247753,-1.8968253011657235,-0.34173581385005664
875,0.006574050351326528,-1.8968010460239855,-2.834792089487776,0.01697087752969127,-1.8965452783489942,-0.34007815533551733
876,0.004135380994492073,-1.8960282888007003,-2.834793805122139,0.014756982377610467,-1.8955238347386523,-0.3383182141087226
877,0.0016967103036833742,-1.8952555352315479,-2.8347955243105694,0.01224371331980902,-1.8954224330168539,-0.33729976481664947
878,-0.0007419617238976842,-1.894482785325329,-2.8347972470516583,0.008776086808879162,-1.894320109490389,-0.33539659621946244
879,-0.0031806350910343964,-1.8937100390908495,-2.834798973344,0.006176263782802493,-1.8935855262175365,-0.33368053354446464
880,-0.005619309800497567,-1.89293729653692,-2.83480070318619,0.004422242533217335,-1.8931917231240103,-0.3330307301413098
881,-0.008057985855048924,-1.8921645576723545,-2.834802436576824,0.0011718824449553297,-1.8919165747893405,-0.33415466183943016
882,-0.010496663257442342,-1.8913918225059698,-2.8348041735145006,-0.0009365075722574466,-1.8914074956271323,-0.33370627007384973
883,-0.012935342010426357,-1.8906190910465845,-2.8348059139978203,-0.003330407827455342,-1.8902358061350644,-0.3327636779370148
884,-0.01537402211674447,-1.8898463633030196,-2.834807658025387,-0.006174491526359794,-1.8891556755961336,-0.332364136571097
885,-0.017812703579136613,-1.889073639284096,-2.8348094055958066,-0.009693841523639663,-1.8878122599738039,-0.33427457758183654
886,-0.020251386400340396,-1.8883009189986368,-2.8348111567076857,-0.012655597378784897,-1.8866943779156424,-0.3335030226087656
887,-0.022690070583090236,-1.8875282024554643,-2.834812911359636,-0.01392137334134945,-1.8866727062749031,-0.33329081184811604
888,-0.025128756130119535,-1.8867554896634007,-2.8348146695502687,-0.01685569553662216,-1.8859193707560529,-0.3302509132634936
889,-0.027567443044159826,-1.8859827806312688,-2.8348164312782,-0.019065304518087692,-1.8855496933980118,-0.32691945520462357
890,-0.030006131327941617,-1.8852100753678902,-2.834818196542048,-0.020619608370618884,-1.8853993547216314,-0.3256465865830687
891,-0.032444820984194205,-1.8844373738820854,-2.8348199653404316,-0.02557884952868084,-1.8836806309789282,-0.32362174458289916
892,-0.03488351201564607,-1.8836646761826745,-2.8348217376719735,-0.02847644355225559,-1.8827752922897345,-0.32087784225904725
893,-0.037322204425024846,-1.8828919822784758,-2.834823513535299,-0.0294118005583303,-1.8825513077023877,-0.3176105078634048
894,-0.03976089821505746,-1.8821192921783065,-2.834825292929035,-0.03112205992657782,-1.8822434650231241,-0.3140342537620365
895,-0.04219959338847022,-1.8813466058909818,-2.8348270758518095,-0.03494829814818575,-1.881072585109569,-0.3113912157497525
896,-0.04463828994798874,-1.8805739234253154,-2.834828862302255,-0.03804048429749667,-1.880359548771494,-0.3087208000104025
897,-0.04707698789633802,-1.8798012447901196,-2.8348306522790057,-0.039796745759583446,-1.8799346182818188,-0.30564534684216393
898,-0.04951568723624247,-1.879028569994203,-2.834832445780695,-0.04158180147420354,-1.8792866224925497,-0.3044630904551754
899,-0.05195438797042588,-1.8782558990463738,-2.834834242805963,-0.043812443236709124,-1.878773888579551,-0.30276494223921113
900,-0.05439309010161159,-1.8774832319554366,-2.834836043353449,-0.04640700731257705,-1.8780918600432008,-0.29874742354908984
901,-0.056831793632522005,-1.8767105687301944,-2.834837847421793,-0.049335252820297555,-1.8771596343261678,-0.2958304179236007
902,-0.05927049856587902,-1.8759379093794468,-2.8348396550096426,-0.05089779457555979,-1.8770919342046637,-0.29498077921166516
903,-0.061709204904404125,-1.8751652539119914,-2.83484146611564,-0.05422030284971277,-1.8766976937474045,-0.29073905669127814
904,-0.06414791265081765,-1.874392602336623,-2.8348432807384345,-0.056053545309211875,-1.876340458601875,-0.2875348437000566
905,-0.06658662180783961,-1.8736199546621333,-2.834845098876676,-0.05950300077892371,-1.8752305719933335,-0.2861744969093707
906,-0.06902533237818907,-1.872847310897311,-2.834846920529016,-0.06316882926194968,-1.8741198749752455,-0.28342454284758944
907,-0.07146404436458474,-1.872074671050942,-2.834848745694109,-0.0648926824961948,-1.8738227832771723,-0.28135290610623026
908,-0.07390275776974391,-1.8713020351318093,-2.834850574370609,-0.06568436389977467,-1.8737883634349264,-0.27899437054637005
909,-0.07634147259638378,-1.870529403148692,-2.8348524065571756,-0.06792642358175482,-1.8732707509626234,-0.2787392529937273
910,-0.07878018884722035,-1.8697567751103668,-2.834854242252466,-0.0707241236817939,-1.8724891927025722,-0.2773652109333777
911,-0.08121890652496887,-1.8689841510256067,-2.834856081455142,-0.07549939466986622,-1.8709408518821269,-0.27736328256926834
912,-0.08365762563234412,-1.868211530903181,-2.834857924163867,-0.07840052078936004,-1.870249925351428,-0.2765560633470586
913,-0.08609634617205959,-1.8674389147518564,-2.8348597703773057,-0.07993293092102845,-1.8697807318263282,-0.27523267980433325
914,-0.08853506814682802,-1.8666663025803953,-2.8348616200941237,-0.08363554457755727,-1.868781560328287,-0.27443707141351514
915,-0.09097379155936158,-1.8658936943975575,-2.83486347331299,-0.08376147456220306,-1.8688483463834018,-0.27421439166914297
916,-0.09341251641237122,-1.8651210902120983,-2.834865330032577,-0.08672428621728778,-1.8679223941706273,-0.2747273915755579
917,-0.09585124270856726,-1.8643484900327694,-2.834867190251554,-0.08884845915926459,-1.8671550963615833,-0.27507586818548335
918,-0.09828997045065888,-1.8635758938683196,-2.8348690539685966,-0.0911324053711738,-1.8661716248576348,-0.2762530892965967
919,-0.1007286996413545,-1.8628033017274934,-2.8348709211823797,-0.09313425517269909,-1.8656873110712493,-0.2757589095109398
920,-0.10316743028336145,-1.8620307136190317,-2.834872791891582,-0.0946674121846364,-1.8652513402767237,-0.2765053153671126
921,-0.1056061623793862,-1.8612581295516717,-2.8348746660948803,-0.09791465548902627,-1.8642477095933763,-0.27668342416279573
922,-0.10804489593213465,-1.8604855495341464,-2.8348765437909593,-0.10049543134590073,-1.8636099122867382,-0.27552639010473323
923,-0.11048363094431121,-1.8597129735751852,-2.8348784249785,-0.10266689944270263,-1.863004438459113,-0.27477352109943237
924,-0.11292236741861952,-1.8589404016835136,-2.834880309656188,-0.10646918478316045,-1.8623018666917843,-0.2731332343861081
925,-0.11536110535776256,-1.8581678338678531,-2.834882197822711,-0.10834251285424426,-1.8618460509342643,-0.2745034315955248
926,-0.11779984476444176,-1.8573952701369214,-2.8348840894767564,-0.11159129510332319,-1.8611095167293812,-0.2758350765459917
927,-0.12023858564135774,-1.856622710499432,-2.8348859846170162,-0.11385918109869787,-1.8606324664513454,-0.2751810646778068
928,-0.12267732799121034,-1.8558501549640942,-2.8348878832421804,-0.11667023045766997,-1.859560050759127,-0.2758719408096532
929,-0.12511607181669848,-1.855077603539614,-2.834889785350946,-0.1188903679024274,-1.8589400554573459,-0.2738841441000896
930,-0.12755481712051964,-1.8543050562346926,-2.8348916909420074,-0.1207568615925903,-1.8584774410211982,-0.27217461312188135
931,-0.12999356390537065,-1.8535325130580271,-2.8348936000140643,-0.12483678168860673,-1.857369056984338,-0.27267278458627126
932,-0.13243231217394724,-1.8527599740183112,-2.8348955125658155,-0.12675662659949358,-1.8568845779717857,-0.273523584681252
933,-0.1348710619289442,-1.8519874391242335,-2.8348974285959634,-0.12950310307232868,-1.8561163558609222,-0.27345385301435476
934,-0.1373098131730553,-1.851214908384479,-2.8348993481032125,-0.13217185121404984,-1.8554228461142372,-0.27232978341474534
935,-0.139748565908973,-1.8504423818077287,-2.834901271086269,-0.13472700684999753,-1.8546339672626948,-0.27297828403417057
936,-0.1421873201393888,-1.8496698594026588,-2.834903197543839,-0.13600989123460383,-1.854175764604583,-0.27452931867772895
937,-0.14462607586699355,-1.8488973411779421,-2.8349051274746335,-0.1385511718079983,-1.8534657207063605,-0.27520401251453663
938,-0.14706483309447693,-1.8481248271422466,-2.8349070608773648,-0.14079433037853092,-1.8527347664033238,-0.2757469264886749
939,-0.14950359182452713,-1.847352317304236,-2.834908997750746,-0.14367034517904237,-1.8518877157610598,-0.27584075784795464
940,-0.15194235205983203,-1.8465798116725702,-2.834910938093495,-0.14723371804813534,-1.8511839931288487,-0.2736737316642943
941,-0.15438111380307765,-1.8458073102559045,-2.834912881904328,-0.14839714924813344,-1.8509531473607617,-0.27335910723711715
942,-0.15681987705694958,-1.8450348130628902,-2.8349148291819652,-0.15046998713919107,-1.850310976713499,-0.27307911332441
943,-0.15925864182413227,-1.8442623201021742,-2.834916779925129,-0.15172984388501257,-1.8500182799871443,-0.27406850157707374
944,-0.16169740810730898,-1.8434898313823986,-2.834918734132544,-0.15461538739224048,-1.8489933124635425,-0.2761789883532623
945,-0.16413617590916202,-1.8427173469122025,-2.8349206918029375,-0.15574346874367553,-1.848630663768378,-0.2759282957743311
946,-0.16657494523237235,-1.8419448667002192,-2.8349226529350355,-0.15866444636401505,-1.8474791146924021,-0.27698923172224765
